movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0048328,Ma and Pa Kettle at Waikiki,1953,Approved,79 min,"Action, Adventure, Comedy",6.5,"Ma and Pa, with their daughter Rosie, go off to Hawai'i to answer ailing Cousin Rodney's call for help running his pineapple farm while he recovers. Pa soon causes a major explosion and gets himself kidnapped.",Lee Sholem,/name/nm0794793/,"Marjorie Main, 
Percy Kilbride, 
Lori Nelson, 
Byron Palmer","/name/nm0537685/,/name/nm0452939/,/name/nm0625562/,/name/nm0658148/",533.0,
tt0142063,A los que aman,1998,TV-14,97 min,"Drama, Romance",6.0,"A secret and deep passion marks the life of a young doctor, and threatens the existence of those around him.",Isabel Coixet,/name/nm0170043/,"Julio Núñez, 
Patxi Freytez, 
Olalla Moreno, 
Monica Bellucci","/name/nm0639253/,/name/nm0294689/,/name/nm0604129/,/name/nm0000899/",585.0,
tt0378898,Tout le plaisir est pour moi,2004,,82 min,"Comedy, Drama, Romance",5.4,"A beautiful, self-centered young woman's life turns upside down when she suddenly ""loses her clitoris"" (i.e. her ability to have an orgasm).",Isabelle Broué,/name/nm0003029/,"Marie Gillain, 
Julien Boisselier, 
Garance Clavel, 
Brigitte Roüan","/name/nm0002100/,/name/nm0092362/,/name/nm0165401/,/name/nm0747690/",543.0,
tt0494966,Losers of the Dark City,2000,,116 min,"Adventure, Drama, Romance",7.0,"Mine and Kursat is a married young couple. their neighbour is fall in love with Mine and he always follows her. By the way to get rid of Mine's husband, the psycho neighbour makes some plans.",Orhan Oguz,/name/nm0644861/,"Nilüfer Açikalin, 
Peker Açikalin, 
Mehmet Esen, 
Toprak Sergen","/name/nm0009897/,/name/nm1201734/,/name/nm1758903/,/name/nm1717250/",240.0,
tt0214984,Neeya,1979,Not Rated,137 min,"Drama, Fantasy, Musical",6.3,"After Kamal's friends accidentally kill a female serpent, another female serpent follows them and kills them one-by-one, before disguising herself into a human being to kill Kamal.",Durai,/name/nm0243655/,"Kamal Haasan, 
Sripriya, 
Chandramohan, 
Jai Ganesh","/name/nm0352032/,/name/nm0820266/,/name/nm0151526/,/name/nm1687619/",106.0,
tt1043851,Lakshyam,2007,,164 min,"Action, Drama, Romance",6.0,"Section Sankar, a notorious criminal, frames ACP Bose in a bank employee's murder. Chandu, Bose's brother steps in to solve the case, save his brother and punish Sankar.",Sriwass,/name/nm2060470/,"Gopichand, 
Anushka Shetty, 
Jagapathi Babu, 
Yashpal Sharma","/name/nm1385228/,/name/nm2011932/,/name/nm0045075/,/name/nm1004985/",313.0,
tt0021764,Corsair,1931,Passed,75 min,"Adventure, Crime, Romance",5.6,A stockbroker (Chester Morris) plans to liven up his boring life by taking up piracy on the high seas.,Roland West,/name/nm0922327/,"Chester Morris, 
Thelma Todd, 
Fred Kohler, 
Ned Sparks","/name/nm0606431/,/name/nm0865298/,/name/nm0463264/,/name/nm0817021/",276.0,
tt3177800,Danny's Doomsday,2014,,88 min,"Adventure, Family, Romance",5.2,"Teenage brothers Danny and William agree on everything, but the mysterious and unknown predators attacking the City",Martin Barnewitz,/name/nm1388411/,"William Jøhnk Nielsen, 
Thomas Garvey, 
Peter Gantzler, 
Emilie Werner Semmelroth","/name/nm3724099/,/name/nm5937755/,/name/nm0304644/,/name/nm3885614/",629.0,
tt1301308,Mixed Kebab,2012,Not Rated,98 min,"Drama, Romance",6.3,Ibrahim chooses to live with Kevin over marrying his cousin Elif.,Guy Lee Thys,/name/nm0862343/,"Cem Akkanat, 
Simon Van Buyten, 
Gamze Tazim, 
Karlijn Sileghem","/name/nm2619639/,/name/nm3904055/,/name/nm2974772/,/name/nm0797948/",1279.0,
tt2870786,Guys and Dolls,,,,"Comedy, Musical, Romance",,"A pair of big city gamblers place a bet on whether one guy can convince a wholesome, pious woman to join him on a weekend island rendezvous.",Bill Condon,/name/nm0174374/,,,,
tt3902076,How to Disappear Completely,2014,,97 min,"Drama, Romance",4.6,Add a Plot,Przemyslaw Wojcieszek,/name/nm0937501/,"Agnieszka Podsiadlik, 
Pheline Roggan, 
Tomasz Tyndyk","/name/nm2162693/,/name/nm2114493/,/name/nm1295269/",66.0,
tt8033682,Nolok,2019,,,"Action, Comedy, Drama",6.4,"This Movie Full Of Romance, Action And Drama. In And As Shakib Khan, Bobby. This Movie About Love And Action. You Guys Will Be Happy When You Watch This Movie In Theaters.",Sakib Sonet,/name/nm10322543/,"Shakib Khan, 
Eamin Haque Bobby, 
Imam Hossain Saju, 
Mousumi","/name/nm3492497/,/name/nm5382136/,/name/nm13088286/,/name/nm2548959/",255.0,
tt1800677,Camilla Dickinson,2012,Not Rated,117 min,"Family, Romance",5.9,"Fifteen-year-old Camilla Dickinson (Clemens), leads a sheltered life in New York City until her parents' marriage begins to fall apart. When Camilla meets her best friend's rebellious ...                See full summary »",Cornelia Duryée,/name/nm1834899/,"Adelaide Clemens, 
Samantha Mathis, 
Gregg Sulkin, 
Cary Elwes","/name/nm2564938/,/name/nm0000526/,/name/nm2116419/,/name/nm0000144/",158.0,
tt1283923,Morbid: A Love Story,2009,Unrated,90 min,"Horror, Romance",5.7,"Christian is a typical college student, besides the fact that he is a serial killer. He sees death as the greatest art form, ranking his targets by degree of difficulty and making his ...                See full summary »",Edward Payson,/name/nm3078850/,"Liam J. Smith, 
Anna Palestis, 
Reuben Rasheed, 
Dylan Voorhees","/name/nm3114050/,/name/nm3114179/,/name/nm3112103/,/name/nm2530614/",66.0,
tt0155713,That's the Way I Like It,1998,PG-13,95 min,"Comedy, Drama, Music",6.8,"Hock, an ordinary underachiever, discovers disco when his favorite kung fu movie is replaced by ""Forever Fever,"" a low-budget Saturday Night Fever (1977) knockoff. Amazingly, the movie's main character comes to life and becomes Hock's guardian angel.",Glen Goei,/name/nm0324380/,"Adrian Pang, 
Medaline Tan, 
Pierre Png, 
Anna Belle Francis","/name/nm0659373/,/name/nm0848872/,/name/nm0687771/,/name/nm0290081/",609.0,19319.0
tt0292202,Putera,1995,,102 min,"Comedy, Drama, Romance",6.2,"Putera is a Malaysian comedy and love genre film that was screened in 1994. The film, which flew far to Paris, France, stars Joe Wings, Erma Fatimah and Vanida Imran. The film was directed by Zulkeflie M. Osman.",Zulkifli M. Osman,/name/nm0530790/,"Erma Fatima, 
Joe Wings, 
Eddie Wings, 
Jojet Wing","/name/nm0268874/,/name/nm1013297/,/name/nm1036233/,/name/nm10237961/",18.0,
tt0446667,Che Guevara,2005,R,102 min,"Biography, Drama, History",5.5,Rebel. Hero. Lover. Legend. Che Guevara has inspired generation after generation as the young idealist and revolutionary who fought for the poor and oppressed. Eduardo Noriega (Vantage ...                See full summary »,Josh Evans,/name/nm0262923/,"Eduardo Noriega, 
Enrico Lo Verso, 
Paula Garcés, 
Sergio d'Amato","/name/nm0635330/,/name/nm0516272/,/name/nm0305519/,/name/nm1837680/",720.0,
tt0363980,Saved by the Rules,2003,,,"Comedy, Romance",8.0,"It's hard finding love in a town where everyone's looking for the next B. B. D. (Bigger Better Deal). Especially for Terry, who with her Southern beliefs is having an extrememly hard time finding love and honesty in Los Angeles.",René Besson,/name/nm0078868/,"Teresa DePriest, 
Tracy Reiner, 
Jay Huguley, 
Nancy La Scala","/name/nm0220155/,/name/nm0718021/,/name/nm0401132/,/name/nm0479041/",14.0,
tt3967826,My First Miracle,2015,TV-PG,111 min,"Drama, Family, Romance",6.8,"This is the story of Angelica, a 16 year-old girl who's battling a rare kind of cancer called Myelodysplastic Syndrome, her struggles to try to live a normal life, and her hopes of finding her first true love before it's too late.",Rudy Luna,/name/nm1837754/,"Sean Patrick Flanery, 
Jason London, 
Valerie Cruz, 
Quinton Aaron","/name/nm0001218/,/name/nm0518715/,/name/nm1395858/,/name/nm2466842/",324.0,
tt0028662,A Bride for Henry,1937,Passed,58 min,"Adventure, Comedy, Romance",5.6,"A stood-up bride uses her lawyer as a stand-in groom for her absent and unreliable fiancé, hoping to get a quick divorce after the media interest dies down. In time, she realizes she may have wed the right man, but it might be too late.",William Nigh,/name/nm0631438/,"Anne Nagel, 
Warren Hull, 
Henry Mollison, 
Claudia Dell","/name/nm0619254/,/name/nm0401478/,/name/nm0597075/,/name/nm0217303/",291.0,
tt22757470,Ni zai wo sin shang,2022,,120 min,"Drama, Romance",6.9,"Adapted from the semi-autobiographical novel ""Mandarin Promoter"" by CAI Zhi-heng, You Are On My Mind is a heart-wrenching but unforgettable story of first love.",Jin-he Lin,/name/nm14135052/,"Ting-hu Zhang, 
Sonia Yuan, 
Chen-Nan Tsai, 
Kuan-yi Lee","/name/nm5654913/,/name/nm9880444/,/name/nm0128757/,/name/nm3128062/",26.0,
