movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0213512,Bhargavi Nilayam,1964,,175 min,Horror,8.1,An enthusiastic and talented novelist (Madhu) comes to stay in a desolate mansion named Bhargavi Nilayam. The novelist and his servant Cheriya Pareekkanni (Adoor Bhasi) experience the ...                See full summary »,A. Vincent,/name/nm0898565/,"Madhu, 
Vijaya Nirmala, 
Prem Nazir, 
P.J. Anthony","/name/nm0534867/,/name/nm0632560/,/name/nm0623427/,/name/nm0030973/",126.0,
tt0357420,La Alacrana,1986,,86 min,"Action, Drama, Horror",4.1,Add a Plot,"María Luisa Alcalá, 
José Luis Urquieta",/name/nm0017158/,"Maribel Guardia, 
Jorge Luke, 
Carlos Ancira, 
Narciso Busquets","/name/nm0882059/,/name/nm0345324/,/name/nm0525599/,/name/nm0025837/,/name/nm0124390/",24.0,
tt1581839,Zombie Undead,2010,,79 min,Horror,2.4,"A car roars through the darkened country roads. Inside, a distraught Sarah, holding her stricken dad, Mark, is desperately trying to stem the flow of blood. Having been re-directed to an ...                See full summary »",Rhys Davies,/name/nm3752597/,"Ruth King, 
Kris Tearse, 
Barry Thomas, 
Christopher J. Herbert","/name/nm3765833/,/name/nm3766501/,/name/nm3765961/,/name/nm3769370/",476.0,
tt21991348,Kshanam,2021,,,"Thriller, Horror",,"Four film school students as part of their project goes for location hunting.There they meet a person with a weird personality, an academic in parapsychology. The students gets into the world of Ouija board and an entity through this man.",Suresh Unnithan,/name/nm1324517/,"Sneha Ajith, 
Ajmal Ameer, 
Baiju, 
Devan","/name/nm11807573/,/name/nm2775995/,/name/nm1522315/,/name/nm0222181/",,
tt2175583,Blood and Bone China,2012,,107 min,Horror,5.9,"It is 1897 and a city is in turmoil; poor souls are being taken, vanishing without a trace. When the local doctor disappears, word travels to his brother, a young country vet by the name of...                See full summary »",Chris Stone,/name/nm4423378/,"Anthony Miles, 
Rachel Shenton, 
John James Woodward, 
David Lemberg","/name/nm4423903/,/name/nm2053650/,/name/nm4423619/,/name/nm4422943/",65.0,
tt3574756,Soul Lake,,,,Horror,,Add a Plot,"Lawrence Gable, 
Bryan Martin",/name/nm6333986/,"Petri Hawkins Byrd, 
Anthony Snow, 
Lawrence Gable, 
Dezha Meeks","/name/nm3644596/,/name/nm0370257/,/name/nm0811238/,/name/nm6333986/,/name/nm6333987/",,
tt10782918,Bloodspawn,II,,,"Fantasy, History, Horror",,"In the 1830s wilderness, a small group of misfits are trapped and surrounded by ravenous creatures of Native American legend. The unlikely allies must put aside differences to battle this ancient unleashed curse before it's too late.","Derek S. Campbell, 
David Rotan",/name/nm2925912/,"Raw Leiba, 
Roger Willie, 
R. Keith Harris, 
Bill Oberst Jr.","/name/nm0744711/,/name/nm2836170/,/name/nm0932194/,/name/nm0364931/,/name/nm2454994/",,
tt21265684,Night of Violence,,,,Horror,,Add a Plot,Illya Konstantin,/name/nm3156218/,"Gigi Gustin, 
Caitlin Borek, 
John Schaub, 
Russ Russo","/name/nm8435114/,/name/nm4621120/,/name/nm13005250/,/name/nm0973729/",,
tt0984229,Slices,2008,Not Rated,108 min,"Horror, Sci-Fi",2.5,"Both an homage and a new look to the old style anthology films. Five different films, five different styles.","Lenny Lenox, 
Neil McCurry, 
Lance Polland, 
Steven Richards, 
Vito Trabucco",/name/nm2039839/,"Matt Olivo, 
Trent Haaga, 
Kevin Bangos, 
Elias Cecil","/name/nm1878117/,/name/nm1983056/,/name/nm2051715/,/name/nm1142903/,/name/nm0647262/,/name/nm0351772/,/name/nm1017583/,/name/nm2608844/",317.0,
tt11107750,Hexameron,,,,Horror,,Europe after the outbreak of the Black Death - an ascetic Monk falls in love with the Devil.,Wiktor Grodecki,/name/nm0342829/,"Ken Duken, 
Jean-Marc Barr, 
Catherine Flemming, 
Denisas Kolomyckis","/name/nm0241222/,/name/nm0000852/,/name/nm0281832/,/name/nm3642633/",,
